SECTION,LABOR_GROUP,WONUM,WODESC,TASKNUM,TASKDESC,EPLAN_STATUS,MAXIMO_STATUS,REPORT_DATE,DUE_DATE,FIXED_DATE,NUMBER_OF_DAYS,DAY_NUMBER,CREW_SIZE,HOURS,PLAN_HOURS,PRIORITY,PERSON_GROUP,WORK_ORDER_TYPE,JOB_PLAN_NUMBER,TASK_TYPE,PM_NUM,ACCOUNT_NUMBER,STATION,LOCATION,OUTAGE_REQUIRED,OUTAGE_START,OUTAGE_END,DOWNTIME,ASSET_CATEGORY,FAILURE_CODE,WORK_OBJECTIVES,WORK_STEPS,TOOLS_EQUIPMENT,MATERIALS,OTHER_GROUPS,PROFICIENCY_NBRS
SSO BX WC Maint,BX WC - Westchester,16488193,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  C1  ),,,READY,FUTR,12/29/2019 20:10,6/28/2021,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,CP-0009612-0050006-0C1,NOM-000-99999,W-DUN NO-630-S,WS-DUN-630-REC-125-1,FALSE,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - WC North,16488212,0500-25 DC LOADBOARD TEST  C-1,,,READY,FUTR,12/29/2019 20:10,6/28/2021,,1,1,1,4,4,4,SSO-MECH,CMP-0,SSO-CP-DCSYS-01,,CP-0674-S-0050025-0C1,NOM-000-99999,W-OSSIN W-674-S,WN-OSS-674-LB-DC-125-1,FALSE,,,0,LOADBOARD,,"Load Board Data Sheet and in the Work Management System. Record the following ""As Found"" rectifier conditions: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present DC alarm status (Local and Control Center). Open the rectifier DC switch. Record the following: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present Record which alarm, if any, is initiated. Close the rectifier DC switch. Open the rectifier AC switch. Record the following: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present Record which alarm, if any, is initiated. If the above test is successful, restore the rectifier to service. Perform Ground Detector Tests. Perform Ground Tests. ",Follow instruction 0500-0025  All load board data shall be recorded in all applicable columns on the DC ,"DC Load Board Test Form 2,000 ohms-10 watt resistor wire, fully insulated 6,000 ohms-10 watt resistor wire, fully insulated 10 feet of #14 AWG rubber coated wire 2 - 20 amp hooded clips High impedance DC voltmeter (Fluke, Amprobe, etc.)",Proper PPE,SSO,6
SSO BX WC Maint,BX WC - WC North,16488213,0500-25 DC LOADBOARD TEST  C-2,,,READY,FUTR,12/29/2019 20:10,6/28/2021,,1,1,1,4,4,4,SSO-MECH,CMP-0,SSO-CP-DCSYS-01,,CP-0674-S-0050025-0C2,NOM-000-99999,W-OSSIN W-674-S,WN-OSS-674-LB-DC-125-2,FALSE,,,0,LOADBOARD,,"Load Board Data Sheet and in the Work Management System. Record the following ""As Found"" rectifier conditions: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present DC alarm status (Local and Control Center). Open the rectifier DC switch. Record the following: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present Record which alarm, if any, is initiated. Close the rectifier DC switch. Open the rectifier AC switch. Record the following: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present Record which alarm, if any, is initiated. If the above test is successful, restore the rectifier to service. Perform Ground Detector Tests. Perform Ground Tests. ",Follow instruction 0500-0025  All load board data shall be recorded in all applicable columns on the DC ,"DC Load Board Test Form 2,000 ohms-10 watt resistor wire, fully insulated 6,000 ohms-10 watt resistor wire, fully insulated 10 feet of #14 AWG rubber coated wire 2 - 20 amp hooded clips High impedance DC voltmeter (Fluke, Amprobe, etc.)",Proper PPE,SSO,6
SSO BX WC Maint,BX WC - Westchester,16488266,"KF-1, KF-2 BATTERY INSPECTION C-2",,,READY,FUTR,12/29/2019 20:10,6/28/2021,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-125-ANT-A,NPCC,CP-BAT-0004937-0050005-01-005,NOM-000-99999,W-DUN NO-630-S,WS-DUN-630-BAT-125-2,FALSE,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Using a Battery Impedance Test Set, measure all Cell/Unit internal impedance Check the flame arrestors for cleanliness Take and record all cell to cell and cell to terminal connection resistances Check and record Strap Resistance with D.L.R.O. meter As per N.P.C.C. directory 8, verify that the Battery String holds load after 10 min. of being unplugged from the rectifier. Perform this test only for N.P.C.C batteries Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform annual battery inspection per procedure 0500-0022 ,"Barrier tape Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket  ,,6
SSO BX WC Maint,BX WC - Westchester,16488267,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  C2  ),,,READY,FUTR,12/29/2019 20:10,6/28/2021,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,CP-0009616-0050006-0C2,NOM-000-99999,W-DUN NO-630-S,WS-DUN-630-REC-125-2,FALSE,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Westchester,16488268,"KF-1, KF-2 BATTERY INSPECTION S-1",,,READY,FUTR,12/29/2019 20:10,6/28/2021,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-48-ANT-A,NPCC,CP-BAT-0004943-0050005-01-005,NOM-000-99999,W-DUN NO-630-S,WS-DUN-630-BAT-48-1,FALSE,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Using a Battery Impedance Test Set, measure all Cell/Unit internal impedance Check the flame arrestors for cleanliness Take and record all cell to cell and cell to terminal connection resistances Check and record Strap Resistance with D.L.R.O. meter As per N.P.C.C. directory 8, verify that the Battery String holds load after 10 min. of being unplugged from the rectifier. Perform this test only for N.P.C.C batteries Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform annual battery inspection per procedure 0500-0022 ,"Barrier tape Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket  ,,6
SSO BX WC Maint,BX WC - Westchester,16488269,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  S1  ),,,READY,FUTR,12/29/2019 20:10,6/28/2021,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,CP-0009614-0050006-0S1,NOM-000-99999,W-DUN NO-630-S,WS-DUN-630-REC-48-1,FALSE,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - ASM,16488378,0500-0701 (A) EMERG DIESEL GEN INSP- PKCH,,,READY,FUTR,12/29/2019 20:12,6/28/2021,,2,1,2,8,16,4,AUXSUP,PM,SSO-CP-DSL-PM,,CP-DSL-0014401-002,NOM-000-99999,X-PKCH 1-455-S,X-PK-455-DSL-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,Complete compliance according to 500-0701,Ensure Safe Driving****SECRUE LOADS ON RIG******  Perform Job Briefing Onsite Recommended HPI TOOLS: Procedure Use & Adherence; Place Keeping; & Attention to Detail [SEE ATTACHED HPI TOOLBOX)  ***ENSURE ELECTRICAL SAFETY*** Check Dead Prior to Touching any COPPER!!!! VERIFY PROTECTION !!!  ***If DG is found to be Unavailable for service for any reason during the PM Immediately NOTIFY the station operator and your Supervisor!!!  Review Procedure 0500-0701 Perform DG PM as per attached procedure ****PPE***While unit is running ensure hearing protection  Complete Data splice Round Create Drum Log in Data Splice  Complete request Drum Pick UP  Email request Drum Pickup to station supervisor/Local EHS Rep: Leave work-site clean  Report Status to Supervisor at end of shift,Mechanics A tool box  HPI Tool Box  Strap wrench  Ear Protection,Reference Exhibit A from 0500-0701 Sample Jars  Fuel Filter  Oil filters  Lubricants  Engine oil 15W40 Drain Pans  Two 5 gal Pail  One 55 gal liquid drum   Drum labels: Use oil; Hazardous waste ,SSO Operations Astoria Chem Lab  ,15
SSO BX WC Maint,BX WC - ASM,16488378,0500-0701 (A) EMERG DIESEL GEN INSP- PKCH,,,READY,FUTR,12/29/2019 20:12,6/28/2021,,2,2,3,8,24,4,AUXSUP,PM,SSO-CP-DSL-PM,,CP-DSL-0014401-002,NOM-000-99999,X-PKCH 1-455-S,X-PK-455-DSL-1,FALSE,,,0,DIESELGN,SSO-DIESEL GENERATOR,Complete compliance according to 500-0701,Ensure Safe Driving****SECRUE LOADS ON RIG******  Perform Job Briefing Onsite Recommended HPI TOOLS: Procedure Use & Adherence; Place Keeping; & Attention to Detail [SEE ATTACHED HPI TOOLBOX)  ***ENSURE ELECTRICAL SAFETY*** Check Dead Prior to Touching any COPPER!!!! VERIFY PROTECTION !!!  ***If DG is found to be Unavailable for service for any reason during the PM Immediately NOTIFY the station operator and your Supervisor!!!  Review Procedure 0500-0701 Perform DG PM as per attached procedure ****PPE***While unit is running ensure hearing protection  Complete Data splice Round Create Drum Log in Data Splice  Complete request Drum Pick UP  Email request Drum Pickup to station supervisor/Local EHS Rep: Leave work-site clean  Report Status to Supervisor at end of shift,Mechanics A tool box  HPI Tool Box  Strap wrench  Ear Protection,Reference Exhibit A from 0500-0701 Sample Jars  Fuel Filter  Oil filters  Lubricants  Engine oil 15W40 Drain Pans  Two 5 gal Pail  One 55 gal liquid drum   Drum labels: Use oil; Hazardous waste ,SSO Operations Astoria Chem Lab  ,15
SSO BX WC Maint,BX WC - Westchester,16488379,STATION BATTERY INSPECTION S-2,,,READY,FUTR,12/29/2019 20:12,6/28/2021,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-48-ANT-A,PRC-005,CP-BAT-0004944-0050005-01-0S2,NOM-000-99999,W-DUN NO-630-S,WS-DUN-630-BAT-48-2,FALSE,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Using a Battery Impedance Test Set, measure all Cell/Unit internal impedance Check the flame arrestors for cleanliness Take and record all cell to cell and cell to terminal connection resistances Check and record Strap Resistance with D.L.R.O. meter As per N.P.C.C. directory 8, verify that the Battery String holds load after 10 min. of being unplugged from the rectifier. Perform this test only for N.P.C.C batteries Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform annual battery inspection per procedure 0500-0022 ,"Barrier tape Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket  ,,6
SSO BX WC Maint,BX WC - Westchester,16488380,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  S2  ),,,READY,FUTR,12/29/2019 20:12,6/28/2021,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,CP-0009618-0050006-0S2,NOM-000-99999,W-DUN NO-630-S,WS-DUN-630-REC-48-2,FALSE,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - WC North,16488423,0500-25 DC LOADBOARD TEST  C-1,,,READY,FUTR,12/29/2019 20:12,6/28/2021,,1,1,1,4,4,4,SSO-MECH,CMP-0,SSO-CP-DCSYS-01,,CP-0681-S-0050025-0C1,NOM-000-99999,W-MILL W-681-S,WN-MW-681-LB-DC-125-1,FALSE,,,0,LOADBOARD,,"Load Board Data Sheet and in the Work Management System. Record the following ""As Found"" rectifier conditions: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present DC alarm status (Local and Control Center). Open the rectifier DC switch. Record the following: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present Record which alarm, if any, is initiated. Close the rectifier DC switch. Open the rectifier AC switch. Record the following: Rectifier voltmeter reading Rectifier ammeter reading Battery ammeter reading Battery ammeter deflection/polarity (positive/negative) Load Board ammeter reading, if present Record which alarm, if any, is initiated. If the above test is successful, restore the rectifier to service. Perform Ground Detector Tests. Perform Ground Tests. ",Follow instruction 0500-0025  All load board data shall be recorded in all applicable columns on the DC ,"DC Load Board Test Form 2,000 ohms-10 watt resistor wire, fully insulated 6,000 ohms-10 watt resistor wire, fully insulated 10 feet of #14 AWG rubber coated wire 2 - 20 amp hooded clips High impedance DC voltmeter (Fluke, Amprobe, etc.)",Proper PPE,SSO,6
SSO BX WC Maint,BX WC - ASM,16488542,0500-0701 (A) EMERG DIESEL GEN INSP- EFSHKL,,,READY,FUTR,12/29/2019 20:14,6/28/2021,,2,1,2,8,16,4,AUXSUP,PM,SSO-CP-DSL-PM,,CP-DSL-0008638-002,NOM-000-99999,W-EFSHKL-706-S,WN-EF-706-DSL-1,TRUE,,,1,DIESELGN,SSO-DIESEL GENERATOR,Complete compliance according to 500-0701,Ensure Safe Driving****SECRUE LOADS ON RIG******  Perform Job Briefing Onsite Recommended HPI TOOLS: Procedure Use & Adherence; Place Keeping; & Attention to Detail [SEE ATTACHED HPI TOOLBOX)  ***ENSURE ELECTRICAL SAFETY*** Check Dead Prior to Touching any COPPER!!!! VERIFY PROTECTION !!!  ***If DG is found to be Unavailable for service for any reason during the PM Immediately NOTIFY the station operator and your Supervisor!!!  Review Procedure 0500-0701 Perform DG PM as per attached procedure ****PPE***While unit is running ensure hearing protection  Complete Data splice Round Create Drum Log in Data Splice  Complete request Drum Pick UP  Email request Drum Pickup to station supervisor/Local EHS Rep: Leave work-site clean  Report Status to Supervisor at end of shift,Mechanics A tool box  HPI Tool Box  Strap wrench  Ear Protection,Reference Exhibit A from 0500-0701 Sample Jars  Fuel Filter  Oil filters  Lubricants  Engine oil 15W40 Drain Pans  Two 5 gal Pail  One 55 gal liquid drum   Drum labels: Use oil; Hazardous waste ,SSO Operations Astoria Chem Lab  ,15
SSO BX WC Maint,BX WC - ASM,16488542,0500-0701 (A) EMERG DIESEL GEN INSP- EFSHKL,,,READY,FUTR,12/29/2019 20:14,6/28/2021,,2,2,3,8,24,4,AUXSUP,PM,SSO-CP-DSL-PM,,CP-DSL-0008638-002,NOM-000-99999,W-EFSHKL-706-S,WN-EF-706-DSL-1,TRUE,,,1,DIESELGN,SSO-DIESEL GENERATOR,Complete compliance according to 500-0701,Ensure Safe Driving****SECRUE LOADS ON RIG******  Perform Job Briefing Onsite Recommended HPI TOOLS: Procedure Use & Adherence; Place Keeping; & Attention to Detail [SEE ATTACHED HPI TOOLBOX)  ***ENSURE ELECTRICAL SAFETY*** Check Dead Prior to Touching any COPPER!!!! VERIFY PROTECTION !!!  ***If DG is found to be Unavailable for service for any reason during the PM Immediately NOTIFY the station operator and your Supervisor!!!  Review Procedure 0500-0701 Perform DG PM as per attached procedure ****PPE***While unit is running ensure hearing protection  Complete Data splice Round Create Drum Log in Data Splice  Complete request Drum Pick UP  Email request Drum Pickup to station supervisor/Local EHS Rep: Leave work-site clean  Report Status to Supervisor at end of shift,Mechanics A tool box  HPI Tool Box  Strap wrench  Ear Protection,Reference Exhibit A from 0500-0701 Sample Jars  Fuel Filter  Oil filters  Lubricants  Engine oil 15W40 Drain Pans  Two 5 gal Pail  One 55 gal liquid drum   Drum labels: Use oil; Hazardous waste ,SSO Operations Astoria Chem Lab  ,15
SSO BX WC Maint,BX WC - Westchester,16488693,STATION BATTERY INSPECTION C-1,,,READY,FUTR,12/29/2019 20:15,6/28/2021,,1,1,1,4,4,4,SSO-MECH,CMP,SSO-125-ANT-Q,PRC-005,CP-BAT-0004949-0050005-01-000,NOM-000-99999,W-DUN SO-631-S,WS-DUN-631-BAT-125-1,FALSE,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform quarterly or semi-annual inspection  of battery per procedure 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO BX WC Maint,BX WC - Westchester,16488694,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  C1  ),,,READY,FUTR,12/29/2019 20:15,6/28/2021,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,CP-0009692-0050006-0C1,NOM-000-99999,W-DUN SO-631-S,WS-DUN-631-REC-125-1,FALSE,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Westchester,16488760,STATION BATTERY INSPECTION C-1,,,READY,FUTR,12/29/2019 20:16,6/28/2021,,1,1,1,4,4,4,SSO-MECH,CMP,SSO-125-ANT-Q,,W-RKV-638-BAT-C1-Q,NOM-000-99999,W-ROCKVIEW-638-S,WS-RVW-638-BAT-125-1,FALSE,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform quarterly or semi-annual inspection  of battery per procedure 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
