SECTION,LABOR_GROUP,WONUM,WODESC,TASKNUM,TASKDESC,EPLAN_STATUS,MAXIMO_STATUS,REPORT_DATE,DUE_DATE,FIXED_DATE,NUMBER_OF_DAYS,DAY_NUMBER,CREW_SIZE,HOURS,PLAN_HOURS,PRIORITY,PERSON_GROUP,WORK_ORDER_TYPE,JOB_PLAN_NUMBER,TASK_TYPE,PM_NUM,ACCOUNT_NUMBER,STATION,LOCATION,OUTAGE_REQUIRED,OUTAGE_START,OUTAGE_END,DOWNTIME,ASSET_CATEGORY,FAILURE_CODE,WORK_OBJECTIVES,WORK_STEPS,TOOLS_EQUIPMENT,MATERIALS,OTHER_GROUPS,PROFICIENCY_NBRS
SSO BX WC Maint,BX WC - Bronx,0016602821,0500-06  RECTIFIER  QUARTERLY INSPECTION C2,,,READY,FUTR,2020-03-30 20:08:06,2021-09-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,X-ADY-253-REC-125-2,SSO-MXW-A3141,X-ACADEMY-253-S,X-ADY-253-REC-125-2,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - ASM,0016602857,ACADEMY STREET-PUMPHOUSE-PH M29 ANNUAL HOT SPOT INSPECTION,,,PLAN,FUTR,2020-03-30 20:08:23,2021-09-28,,1,1,1,2,2,4,AUXSUP,CMP-0,SSO-CP-PMPHS-HOTSPOT,INSP,CP-253-S-PHS-M29-HOTSPOT-INSP,SSO-MMH-R3127,X-ACADEMY-253-S,X-ADY-253-PHS-M29,False,,,0,PUMPHOUS,PUMPHOUSE,none,"ENSURE Job Briefing; PPE, & SAFE DRIVING Obtain Permission or Work Permit from Operator or Shift Manager (ensure station log entry if working in PURS without an Operator) Infra -Red Scan all live equipment in pump house, CP, or PURS including: pumps, motors, throw over switches, contactors, wires, breakers, relays, etc.   Record any hot spots and take regular pictures to match the thermal images, take several pictures for analysis if hotspots are noted Email Hot spot & regular photos to Planner & Supervisor with a description of equipment Ensure area is left neat and secured.",Flir Thermal Camera ,Paper & Pen for Note taking,Substation Operator or SM,34
SSO BX WC Maint,BX WC - ASM,0016602868,MOTT HAVEN -PURS PLANT-Q11 ANNUAL HOT SPOT INSPECTION,,,PLAN,FUTR,2020-03-30 20:08:27,2021-09-28,,1,1,1,2,2,4,AUXSUP,CMP-0,SSO-CP-PMPHS-HOTSPOT,INSP,CP-440-S-PUR-Q11-HOTSPOT-INSP,SSO-MMH-R3127,X-MH 345-440-S,X-MOT-440-PUR-Q11,False,,,0,PURS,,none,"ENSURE Job Briefing; PPE, & SAFE DRIVING Obtain Permission or Work Permit from Operator or Shift Manager (ensure station log entry if working in PURS without an Operator) Infra -Red Scan all live equipment in pump house, CP, or PURS including: pumps, motors, throw over switches, contactors, wires, breakers, relays, etc.   Record any hot spots and take regular pictures to match the thermal images, take several pictures for analysis if hotspots are noted Email Hot spot & regular photos to Planner & Supervisor with a description of equipment Ensure area is left neat and secured.",Flir Thermal Camera ,Paper & Pen for Note taking,Substation Operator or SM,37
SSO BX WC Maint,BX WC - ASM,0016602869,MOTT HAVEN -PURS PLANT-Q12 ANNUAL HOT SPOT INSPECTION,,,PLAN,FUTR,2020-03-30 20:08:28,2021-09-28,,1,1,1,2,2,4,AUXSUP,CMP-0,SSO-CP-PMPHS-HOTSPOT,INSP,CP-440-S-PUR-Q12-HOTSPOT-INSP,SSO-MMH-R3127,X-MH 345-440-S,X-MOT-440-PUR-Q12,False,,,0,PURS,,none,"ENSURE Job Briefing; PPE, & SAFE DRIVING Obtain Permission or Work Permit from Operator or Shift Manager (ensure station log entry if working in PURS without an Operator) Infra -Red Scan all live equipment in pump house, CP, or PURS including: pumps, motors, throw over switches, contactors, wires, breakers, relays, etc.   Record any hot spots and take regular pictures to match the thermal images, take several pictures for analysis if hotspots are noted Email Hot spot & regular photos to Planner & Supervisor with a description of equipment Ensure area is left neat and secured.",Flir Thermal Camera ,Paper & Pen for Note taking,Substation Operator or SM,37
SSO BX WC Maint,BX WC - Westchester,0016602890,"KF-1, KF-2 BATTERY INSPECTION C-1",,,READY,FUTR,2020-03-30 20:08:38,2021-09-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,NPCC,SSO-CP-BAT-0000026-002,SSO-MXW-A3141,W-BUCH138-695-S,WN-BUC-695-BAT-125-1,False,,,0,BATT-VLA,SSO-BATTERY,Perform inspection per instruction 0500-0022 Perform all steps for Quarterly/Semi-Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ,Perform quarterly or semi-annual inspection  of battery per instruction 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO BX WC Maint,BX WC - Westchester,0016602891,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  C1  ),,,READY,FUTR,2020-03-30 20:08:38,2021-09-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,SSO-CP-REC-0000009-001,SSO-MXW-A3141,W-BUCH138-695-S,WN-BUC-695-REC-125-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Bronx,0016602893,BATTERY INSPECTION C-1,,,READY,FUTR,2020-03-30 20:08:39,2021-09-28,,1,1,1,7,7,4,SSO-MECH,CMP,SSO-125-SEL-A,PRC-005,CP-BAT-0004895-0050005-01-003,SSO-MXW-A3141,X-TREMONT-456-S,X-TRE-456-BAT-125-1,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per instruction 0500-0022 Perform all steps for Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Using a Battery Impedance Test Set, measure all Cell/Unit internal impedance Check the flame arrestors for cleanliness Take and record all cell to cell and cell to terminal connection resistances Check and record Strap Resistance with D.L.R.O. meter As per N.P.C.C. directory 8, verify that the Battery String holds load after 10 min. of being unplugged from the rectifier. Perform this test only for N.P.C.C batteries Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform annual battery inspection per instruction 0500-0022 ,"Barrier tape Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket  ,,6
SSO BX WC Maint,BX WC - Bronx,0016602894,0500-06  RECTIFIER INSP  C-1,,,READY,FUTR,2020-03-30 20:08:40,2021-09-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,CP-REC-456-S-0500-6.1,SSO-MXW-A3141,X-TREMONT-456-S,X-TRE-456-REC-125-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Westchester,0016602896,"KF-1, KF-2 BATTERY INSPECTION C-2",,,READY,FUTR,2020-03-30 20:08:41,2021-09-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,NPCC,SSO-CP-BAT-0000027-002,SSO-MXW-A3141,W-BUCH138-695-S,WN-BUC-695-BAT-125-2,False,,,0,BATT-VLA,SSO-BATTERY,Perform inspection per instruction 0500-0022 Perform all steps for Quarterly/Semi-Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ,Perform quarterly or semi-annual inspection  of battery per instruction 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO BX WC Maint,BX WC - Westchester,0016602897,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  C2  ),,,READY,FUTR,2020-03-30 20:08:41,2021-09-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,SSO-CP-REC-0000011-001,SSO-MXW-A3141,W-BUCH138-695-S,WN-BUC-695-REC-125-2,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Westchester,0016602918,"KF-1, KF-2 BATTERY INSPECTION C-1",,,READY,FUTR,2020-03-30 20:08:52,2021-09-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,NPCC,W-DUN-634-BAT-C1-Q,SSO-MXW-A3141,W-DUN 345-634-S,WS-DUN-634-BAT-125-1,False,,,0,BATT-VLA,SSO-BATTERY,Perform inspection per instruction 0500-0022 Perform all steps for Quarterly/Semi-Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ,Perform quarterly or semi-annual inspection  of battery per instruction 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO BX WC Maint,BX WC - Westchester,0016602919,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  C1  ),,,READY,FUTR,2020-03-30 20:08:53,2021-09-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,NPCC,CP-0009928-0050006-0C1,SSO-MXW-A3141,W-DUN 345-634-S,WS-DUN-634-REC-125-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Westchester,0016602920,"KF-1, KF-2 BATTERY INSPECTION C-2",,,READY,FUTR,2020-03-30 20:08:53,2021-09-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,NPCC,W-DUN-634-BAT-C2-Q,SSO-MXW-A3141,W-DUN 345-634-S,WS-DUN-634-BAT-125-2,False,,,0,BATT-VLA,SSO-BATTERY,Perform inspection per instruction 0500-0022 Perform all steps for Quarterly/Semi-Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ,Perform quarterly or semi-annual inspection  of battery per instruction 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO BX WC Maint,BX WC - Westchester,0016602921,0500-06  RECTIFIER  QUARTERLY INSPECTION  (  C2  ),,,READY,FUTR,2020-03-30 20:08:54,2021-09-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,NPCC,CP-0009930-0050006-0C2,SSO-MXW-A3141,W-DUN 345-634-S,WS-DUN-634-REC-125-2,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Bronx,0016602926,BATTERY INSPECTION C1,,,READY,FUTR,2020-03-30 20:08:56,2021-09-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,PRC-005,X-ADY-253-BAT-C1,SSO-MXW-A3456,X-ACADEMY-253-S,X-ADY-253-BAT-125-1,False,,,0,BATT-VLA,SSO-BATTERY,Perform inspection per instruction 0500-0022 Perform all steps for Quarterly/Semi-Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ,Perform quarterly or semi-annual inspection  of battery per instruction 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO BX WC Maint,BX WC - Bronx,0016602927,0500-06  RECTIFIER  QUARTERLY INSPECTION C1,,,READY,FUTR,2020-03-30 20:08:56,2021-09-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,PRC-005,X-ADY-253-REC-125-1,SSO-MXW-A3141,X-ACADEMY-253-S,X-ADY-253-REC-125-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Bronx,0016602988,SC 13 RECTIFIER INSP  C-1,,,READY,FUTR,2020-03-30 20:09:28,2021-09-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-REC-003C-S-0500-6.1,SSO-MXW-A3456,X-SC13-003C-S,X-SC-3C-REC-125-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO BX WC Maint,BX WC - Westchester,0016603001,"KF-1, KF-2 BATTERY INSPECTION C-1",,,READY,FUTR,2020-03-30 20:09:34,2021-09-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,NPCC,CP-BAT-0004936-0050005-01-005,SSO-MXW-A3141,W-DUN NO-630-S,WS-DUN-630-BAT-125-1,False,,,0,BATT-VLA,SSO-BATTERY,Perform inspection per instruction 0500-0022 Perform all steps for Quarterly/Semi-Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ,Perform quarterly or semi-annual inspection  of battery per instruction 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
